time;X_value;Y_value;Z_value
0;0;0;0
0,0092;-2,39899;2,48997;9,20601
0,0092;-2,39899;2,48997;9,20601
0,0092;-2,39899;2,51391;9,127
0,0092;-2,40378;2,52588;9,04559
0,0102;-2,39899;2,53307;8,88758
0,0131;-2,37026;2,54264;8,78463
0,014;-2,3535;2,54743;8,76308
0,0171;-2,30322;2,53307;8,74871
0,0195;-2,26491;2,52349;8,75829
0,0227;-2,17872;2,52349;8,80138
0,0257;-1,98719;2,478;8,88039
0,0257;-1,98719;2,478;8,88039
0,0262;-1,9417;2,4756;8,89236
0,0283;-1,84114;2,4756;8,89236
0,0301;-1,79086;2,4756;8,86603
0,0319;-1,68791;2,44448;8,82054
0,0359;-1,65679;2,43969;8,7942
0,0377;-1,58736;2,42533;8,75111
0,0382;-1,53229;2,44687;8,71041
0,0404;-1,50835;2,44209;8,68886
0,0462;-1,4054;2,49476;8,64576
0,0462;-1,4054;2,49476;8,64576
0,0462;-1,38145;2,52588;8,66013
0,0484;-1,33596;2,61207;8,70083
0,0556;-1,31681;2,65756;8,72716
0,0556;-1,30963;2,77009;8,80138
0,0556;-1,29526;2,90177;8,93067
0,0564;-1,28329;2,9736;9,01686
0,0583;-1,26893;3,13162;9,22755
0,0602;-1,26893;3,31118;9,42867
0,0662;-1,30723;3,45483;9,77343
0,0662;-1,30723;3,45483;9,77343
0,0663;-1,30723;3,45483;9,77343
0,0689;-1,38864;3,45244;9,89314
0,0701;-1,47243;3,36385;10,00327
0,0723;-1,52511;3,304;10,0344
0,0743;-1,63045;3,16274;10,10383
0,0765;-1,72861;2,99275;10,17566
0,0805;-1,78129;2,90656;10,1972
0,0815;-1,8986;2,75094;10,25945
0,0859;-2,13563;2,46124;10,44141
0,0859;-2,13563;2,46124;10,44141
0,086;-2,1883;2,41575;10,4893
0,0883;-2,23379;2,36787;10,53
0,09;-2,31519;2,28407;10,59704
0,092;-2,38941;2,22421;10,63056
0,0952;-2,41575;2,19069;10,64253
0,0967;-2,45645;2,11408;10,62577
0,1002;-2,53067;1,98958;10,54436
0,1003;-2,5594;1,92254;10,50127
0,1057;-2,5618;1,78368;10,37198
0,1057;-2,5618;1,78368;10,37198
0,1062;-2,55701;1,79326;10,35762
0,108;-2,52109;1,84832;10,35043
0,11;-2,49476;1,90339;10,35043
0,112;-2,42293;2,04225;10,34804
0,1139;-2,33914;2,20506;10,34086
0,1159;-2,30083;2,29604;10,33367
0,1179;-2,21224;2,46363;10,281
0,1208;-2,0662;2,54025;10,2403
0,1254;-1,85551;2,78924;9,95778
0,1254;-1,77889;2,82755;9,85244
0,1261;-1,77889;2,82755;9,85244
0,128;-1,62327;2,85868;9,61781
0,13;-1,49398;2,78685;9,30177
0,1326;-1,45567;2,727;9,13657
0,1339;-1,42216;2,58574;8,90673
0,1361;-1,38864;2,58813;8,878
0,138;-1,36709;2,65996;8,92109
0,1404;-1,30963;2,84431;9,03841
0,1453;-1,12288;3,21062;9,23234
0,1453;-1,12288;3,21062;9,23234
0,1459;-1,09176;3,3016;9,28022
0,1481;-1,05105;3,3854;9,32093
0,1502;-0,98162;3,49314;9,35205
0,1521;-0,91698;3,56736;9,36881
0,1541;-0,88346;3,59849;9,35445
0,1565;-0,79487;3,60567;9,29698
0,1582;-0,75417;3,60806;9,26107
0,1604;-0,71587;3,60806;9,17967
0,1664;-0,6177;3,53863;8,96419
0,1671;-0,6177;3,53863;8,96419
0,1671;-0,59616;3,52666;8,90434
0,1682;-0,57221;3,49553;8,77744
0,17;-0,55067;3,48356;8,69843
0,1723;-0,53151;3,46202;8,54999
0,174;-0,51236;3,45962;8,45183
0,1759;-0,51954;3,45483;8,41352
0,1782;-0,52194;3,45244;8,32254
0,1799;-0,53391;3,45483;8,26508
0,1858;-0,58897;3,50511;8,11904
0,1858;-0,58897;3,50511;8,11904
0,1888;-0,60094;3,53145;8,10228
0,1888;-0,64643;3,56497;8,06158
0,1911;-0,70868;3,59609;8,02806
0,192;-0,72784;3,61524;8,00651
0,194;-0,78769;3,64158;7,97299
0,1959;-0,82121;3,64876;7,96102
0,1986;-0,89064;3,65834;7,93708
0,2;-0,92656;3,66313;7,9275
0,2053;-0,96965;3,65116;7,9275
0,2054;-0,96965;3,65116;7,9275
0,2061;-0,97205;3,65834;7,93468
0,2083;-0,96007;3,66313;7,93229
0,21;-0,94571;3,64876;7,94187
0,212;-0,93613;3,64398;7,95384
0,2139;-0,90501;3,65355;8,00172
0,2159;-0,9098;3,66552;8,08312
0,2192;-0,91698;3,67989;8,14298
0,2201;-0,92656;3,67271;8,2579
0,225;-0,9505;3,632;8,54281
0,2251;-0,9505;3,632;8,54281
0,2259;-0,95768;3,61524;8,63379
0,2304;-0,95529;3,59849;8,80138
0,2315;-0,97683;3,54102;8,88997
0,2319;-0,9912;3,50032;9,05996
0,2354;-0,99359;3,4692;9,14615
0,2362;-1,01035;3,41892;9,30177
0,2387;-1,0319;3,33752;9,43345
0,2404;-1,05105;3,29921;9,47894
0,2464;-1,09894;3,14119;9,54119
0,2465;-1,09894;3,10049;9,5388
0,2468;-1,09894;3,10049;9,5388
0,2482;-1,1133;3,04782;9,50049
0,2504;-1,1133;3,04303;9,47416
0,252;-1,1157;3,02388;9,39754
0,2543;-1,09894;3,04064;9,33769
0,256;-1,09654;3,06218;9,32811
0,2579;-1,10133;3,10049;9,30896
0,26;-1,10373;3,14119;9,32572
0,265;-1,12527;3,11725;9,32572
0,2651;-1,12527;3,11725;9,32572
0,266;-1,12049;3,11725;9,32572
0,2685;-1,1133;3,11246;9,27783
0,2706;-1,05105;3,13401;9,15812
0,2723;-1,02951;3,15556;9,0863
0,2754;-0,98162;3,1364;8,94025
0,276;-0,95289;3,12922;8,7942
0,2781;-0,9505;3,12683;8,72716
0,2804;-0,95529;3,11725;8,62182
0,287;-0,98641;3,10767;8,52126
0,2871;-0,98641;3,10767;8,52126
0,2874;-0,98162;3,11486;8,51408
0,2885;-0,97683;3,11246;8,5069
0,2901;-0,9912;3,12683;8,50211
0,2945;-0,98641;3,14838;8,51647
0,2952;-0,98402;3,15795;8,51887
0,296;-0,98881;3,16274;8,51408
0,2979;-0,97205;3,1795;8,51408
0,3;-0,96247;3,18668;8,51887
0,3068;-0,9505;3,25372;8,45662
0,3068;-0,9505;3,25372;8,45662
0,3068;-0,92895;3,25851;8,43507
0,308;-0,93853;3,27766;8,40395
0,3101;-0,9505;3,28724;8,38958
0,3121;-0,93374;3,31597;8,35846
0,3142;-0,92656;3,33752;8,34409
0,3161;-0,92416;3,33512;8,32973
0,3188;-0,93134;3,33991;8,31776
0,3214;-0,91937;3,34709;8,32254
0,3254;-0,9074;3,37104;8,32254
0,3254;-0,89783;3,37582;8,32015
0,3259;-0,89783;3,37582;8,32015
0,328;-0,87149;3,37822;8,31536
0,3299;-0,84515;3,39737;8,32494
0,3318;-0,82361;3,40455;8,32494
0,3355;-0,82361;3,40934;8,32254
0,3363;-0,80206;3,4261;8,33691
0,3382;-0,7829;3,43807;8,34409
0,3401;-0,71347;3,45483;8,35367
0,3478;-0,62728;3,48835;8,38
0,3478;-0,62728;3,48835;8,38
0,3478;-0,60573;3,49553;8,40155
0,3482;-0,58419;3,50751;8,43028
0,3502;-0,55545;3,51708;8,49971
0,3523;-0,54109;3,53863;8,56915
0,3553;-0,5387;3,53384;8,60027
0,3565;-0,55067;3,5099;8,6721
0,358;-0,56024;3,49553;8,72238
0,3601;-0,5794;3,44526;8,82293
0,368;-0,62728;3,2633;8,96898
0,368;-0,62728;3,2633;8,96898
0,368;-0,6177;3,23696;8,98574
0,3684;-0,59616;3,20823;9,01926
0,373;-0,5794;3,18668;9,01686
0,373;-0,53151;3,16035;8,99053
0,3743;-0,50518;3,16513;8,96658
0,3762;-0,50039;3,16513;8,95461
0,379;-0,46208;3,17471;8,91631
0,3805;-0,44772;3,18429;8,90434
0,3867;-0,44293;3,25611;8,88279
0,3867;-0,43335;3,26809;8,88279
0,3871;-0,43335;3,26809;8,88279
0,3892;-0,41899;3,28245;8,88997
0,3912;-0,43574;3,32076;8,91152
0,3927;-0,4525;3,3447;8,92109
0,3942;-0,46208;3,39258;8,96658
0,3961;-0,46926;3,40216;8,98813
0,3982;-0,46448;3,43089;9,02644
0,4002;-0,46926;3,46441;9,07911
0,4064;-0,46926;3,49314;9,16291
0,4064;-0,46926;3,49314;9,16291
0,4064;-0,46687;3,49793;9,17488
0,4093;-0,46448;3,48835;9,19403
0,4103;-0,48602;3,47638;9,2084
0,4123;-0,49081;3,46202;9,20601
0,414;-0,50039;3,45483;9,21079
0,4159;-0,50996;3,41653;9,21079
0,4181;-0,51236;3,39498;9,21319
0,4212;-0,53391;3,3854;9,21798
0,4268;-0,55545;3,37582;9,21319
0,4268;-0,55545;3,37582;9,21319
0,4268;-0,55545;3,36385;9,22276
0,4284;-0,56982;3,35428;9,24192
0,43;-0,57461;3,35188;9,25149
0,432;-0,58897;3,34709;9,25389
0,4355;-0,60094;3,34949;9,25628
0,4401;-0,65601;3,34709;9,27304
0,4402;-0,68714;3,33752;9,29459
0,4406;-0,68235;3,33512;9,30177
0,4458;-0,71826;3,33991;9,31853
0,4458;-0,71826;3,33991;9,31853
0,4463;-0,72305;3,33512;9,3305
0,4487;-0,72784;3,3447;9,35684
0,4502;-0,71826;3,33752;9,36881
0,4536;-0,7015;3,32076;9,3736
0,4565;-0,68953;3,31358;9,35205
0,4566;-0,67516;3,32315;9,34966
0,4587;-0,6608;3,32076;9,32572
0,4603;-0,6608;3,31597;9,30896
0,4663;-0,64404;3,3447;9,28741
0,4663;-0,64404;3,3447;9,28741
0,4667;-0,64643;3,3447;9,27065
0,4684;-0,64165;3,33991;9,25389
0,4703;-0,64165;3,35907;9,2084
0,4722;-0,64643;3,36385;9,19164
0,4747;-0,64643;3,36625;9,15333
0,4761;-0,62728;3,37104;9,11503
0,4785;-0,6177;3,37343;9,10066
0,4812;-0,60813;3,37822;9,08869
0,4859;-0,56503;3,41892;9,10545
0,4859;-0,56503;3,41892;9,10545
0,4879;-0,56503;3,41653;9,11263
0,4879;-0,56024;3,42371;9,11503
0,4901;-0,56264;3,4285;9,14136
0,4922;-0,56264;3,44047;9,16291
0,4945;-0,55306;3,43329;9,1653
0,4961;-0,56743;3,42371;9,17967
0,498;-0,577;3,41413;9,18685
0,501;-0,5794;3,40216;9,18685
0,5054;-0,59376;3,38301;9,15573
0,5054;-0,59376;3,38301;9,15573
0,5064;-0,59616;3,38301;9,14136
0,5088;-0,61531;3,38061;9,10305
0,5116;-0,6201;3,37582;9,08151
0,5123;-0,62249;3,37822;9,03602
0,5142;-0,64404;3,37104;9,01686
0,5162;-0,6608;3,37582;9,01207
0,5187;-0,68235;3,39737;9,0001
0,5205;-0,69671;3,41174;8,97616
0,5259;-0,7422;3,39737;8,97137
0,5259;-0,7422;3,40455;8,96658
0,5259;-0,7422;3,40455;8,96658
0,5281;-0,76136;3,40934;8,94983
0,5306;-0,76375;3,39977;8,95222
0,532;-0,76136;3,39737;8,95461
0,5346;-0,76854;3,40216;8,9618
0,5363;-0,7829;3,41174;8,99053
0,5384;-0,77812;3,41413;9,00729
0,5403;-0,79248;3,41174;9,0432
0,546;-0,83558;3,39498;9,10305
0,546;-0,83558;3,39498;9,10305
0,5467;-0,84755;3,39737;9,11981
0,5489;-0,84755;3,39019;9,14136
0,5504;-0,8667;3,36864;9,15573
0,5523;-0,87388;3,35188;9,14615
0,5553;-0,88346;3,34709;9,14615
0,5564;-0,90022;3,34709;9,10784
0,5586;-0,9098;3,31836;9,05996
0,5606;-0,9074;3,30879;9,03362
0,5661;-0,85712;3,31118;8,88039
0,5661;-0,85712;3,31118;8,88039
0,5664;-0,84994;3,31597;8,8349
0,5682;-0,80924;3,31358;8,77984
0,5714;-0,79009;3,31118;8,75829
0,5728;-0,75417;3,35667;8,7535
0,5745;-0,68714;3,37104;8,75829
0,5764;-0,65362;3,40455;8,77505
0,5782;-0,60334;3,45962;8,81096
0,5801;-0,5794;3,47399;8,83251
0,5857;-0,44532;3,51708;8,94743
0,5857;-0,42377;3,51469;8,98334
0,5863;-0,42377;3,51469;8,98334
0,5884;-0,39265;3,52905;9,03362
0,5908;-0,35434;3,54821;9,09108
0,5921;-0,33998;3,55539;9,11742
0,5961;-0,34237;3,553;9,17727
0,5961;-0,35674;3,55539;9,21079
0,5997;-0,36631;3,54102;9,26586
0,6002;-0,37589;3,54581;9,32332
0,6058;-0,4142;3,49793;9,35684
0,6059;-0,4142;3,49793;9,35684
0,6067;-0,40941;3,49314;9,36642
0,6086;-0,41899;3,48596;9,38318
0,6104;-0,42856;3,46441;9,38318
0,6124;-0,46208;3,45004;9,39993
0,6143;-0,48363;3,45244;9,40472
0,6164;-0,48842;3,44047;9,41909
0,6184;-0,50757;3,4285;9,4143
0,6202;-0,56024;3,41653;9,39993
0,626;-0,65841;3,40695;9,38796
0,6261;-0,65841;3,40695;9,38796
0,627;-0,68474;3,39019;9,38557
0,6289;-0,7422;3,36864;9,36642
0,6308;-0,75896;3,36146;9,34726
0,6329;-0,78051;3,33991;9,30417
0,6343;-0,81163;3,33512;9,29459
0,6362;-0,84755;3,32555;9,26586
0,6385;-0,89543;3,3016;9,24671
0,6404;-0,89064;3,30879;9,24431
0,6467;-0,92416;3,27766;9,22276
0,6468;-0,92416;3,27766;9,22276
0,6468;-0,92656;3,26569;9,21079
0,6489;-0,92656;3,28724;9,18685
0,6506;-0,91219;3,28245;9,17009
0,6549;-0,90022;3,27527;9,16291
0,6549;-0,88346;3,28484;9,16051
0,6572;-0,8667;3,28484;9,15333
0,6591;-0,83318;3,3016;9,15573
0,6605;-0,77572;3,32794;9,17009
0,6678;-0,69432;3,33512;9,23713
0,6678;-0,69432;3,33512;9,23713
0,668;-0,66319;3,34231;9,25389
0,6682;-0,64404;3,33512;9,27065
0,6705;-0,59376;3,33991;9,31853
0,6724;-0,56982;3,34709;9,34008
0,6746;-0,53391;3,36864;9,39754
0,6767;-0,50757;3,38061;9,43345
0,6784;-0,48363;3,38301;9,44543
0,6801;-0,45729;3,37822;9,47655
0,6859;-0,42377;3,38301;9,51725
0,6859;-0,42377;3,38301;9,51725
0,6872;-0,41899;3,39019;9,51486
0,6902;-0,42856;3,38301;9,51725
0,6907;-0,44053;3,3878;9,50528
0,6928;-0,45969;3,40455;9,50767
0,6943;-0,47166;3,40455;9,50289
0,6964;-0,50278;3,39258;9,48134
0,6982;-0,52912;3,39258;9,44303
0,7002;-0,54348;3,39498;9,42388
0,7063;-0,58897;3,3854;9,32332
0,7066;-0,58897;3,3854;9,32332
0,7067;-0,60334;3,37582;9,30417
0,7082;-0,64165;3,36146;9,23952
0,7102;-0,65601;3,36146;9,2084
0,712;-0,6608;3,37104;9,14376
0,7139;-0,63925;3,37343;9,08869
0,716;-0,63686;3,37104;9,06954
0,7181;-0,63207;3,37582;9,03841
0,7204;-0,62489;3,37822;9,01447
0,7266;-0,60094;3,3854;8,97856
0,7267;-0,60094;3,3854;8,97856
0,7267;-0,60094;3,3854;8,97856
0,728;-0,58897;3,42131;8,99771
0,7311;-0,5794;3,41653;9,00968
0,7329;-0,57461;3,42131;9,01447
0,734;-0,55067;3,4285;9,02644
0,7361;-0,53151;3,46441;9,03123
0,7395;-0,51475;3,48596;9,02644
0,7408;-0,48602;3,49314;9,01686
0,748;-0,46926;3,50272;8,96658
0,7481;-0,46926;3,50272;8,96658
0,7481;-0,45011;3,51229;8,95461
0,7488;-0,43814;3,52187;8,94504
0,7506;-0,41659;3,52905;8,91152
0,7531;-0,40462;3,52187;8,88758
0,7543;-0,4142;3,52426;8,878
0,7567;-0,4142;3,53624;8,84687
0,7595;-0,42617;3,53145;8,81575
0,7604;-0,43335;3,52666;8,81575
0,7665;-0,43335;3,52666;8,8373
0,7665;-0,43335;3,52666;8,8373
0,7694;-0,43814;3,52187;8,84927
0,7694;-0,43814;3,52426;8,878
0,7712;-0,43814;3,51229;8,88997
0,7727;-0,44772;3,51469;8,92828
0,7742;-0,44772;3,49793;8,97377
0,777;-0,4549;3,49314;8,99771
0,7785;-0,47645;3,47638;9,05038
0,7805;-0,48842;3,4668;9,05996
0,7867;-0,54588;3,4285;9,15812
0,7867;-0,54588;3,4285;9,15812
0,7898;-0,54588;3,4285;9,15812
0,7898;-0,59376;3,40934;9,17967
0,7923;-0,58419;3,41174;9,19403
0,7923;-0,577;3,39977;9,21079
0,7947;-0,577;3,39019;9,23234
0,7993;-0,56264;3,39258;9,25149
0,8003;-0,55067;3,39258;9,27544
0,8003;-0,54588;3,40455;9,32093
0,8082;-0,49081;3,41413;9,35205
0,8082;-0,49081;3,41413;9,35205
0,8082;-0,47405;3,41653;9,36642
0,8082;-0,46687;3,41653;9,37839
0,8109;-0,4525;3,44047;9,37839
0,8136;-0,44293;3,44286;9,35684
0,814;-0,43574;3,44526;9,34008
0,8165;-0,44772;3,44765;9,30656
0,8185;-0,45011;3,45962;9,28741
0,821;-0,47405;3,46202;9,23234
0,8258;-0,50518;3,46441;9,1677
0,8258;-0,50518;3,46441;9,1677
0,8259;-0,51236;3,46441;9,15573
0,829;-0,53151;3,46202;9,127
0,8303;-0,55067;3,4668;9,13178
0,8324;-0,55785;3,45483;9,13178
0,8338;-0,56982;3,45723;9,14136
0,8363;-0,58179;3,44765;9,14854
0,838;-0,58419;3,4261;9,14854
0,84;-0,58897;3,4285;9,15094
0,8455;-0,58179;3,41892;9,15573
0,8455;-0,5794;3,41892;9,15573
0,8464;-0,5794;3,4285;9,15094
0,8486;-0,60094;3,43807;9,14615
0,8515;-0,58897;3,44286;9,11981
0,852;-0,58658;3,43329;9,10545
0,8562;-0,58419;3,4285;9,08151
0,8562;-0,5794;3,42131;9,05996
0,8584;-0,56264;3,40934;9,02883
0,8611;-0,55545;3,40934;9,01926
0,8658;-0,56264;3,43089;8,98813
0,8658;-0,56264;3,43089;8,98813
0,8662;-0,55785;3,43807;8,97856
0,8691;-0,55785;3,44286;8,97616
0,8698;-0,54348;3,43568;8,95461
0,8719;-0,52912;3,4285;8,95701
0,8741;-0,51954;3,43089;8,95461
0,8767;-0,50039;3,44765;8,97377
0,8783;-0,49799;3,43568;8,98574
0,8807;-0,48842;3,43568;9,0025
0,885;-0,48842;3,44047;9,0432
0,8851;-0,48842;3,44047;9,0432
0,8859;-0,48842;3,44047;9,05278
0,8885;-0,4956;3,4285;9,06714
0,8911;-0,50757;3,4285;9,06235
0,8928;-0,51715;3,44526;9,05996
0,8944;-0,52672;3,44526;9,06954
0,8965;-0,5387;3,44765;9,06475
0,8986;-0,54588;3,43089;9,07432
0,9006;-0,55306;3,41174;9,08151
0,9068;-0,5794;3,37104;9,11981
0,9069;-0,5794;3,37104;9,11981
0,9082;-0,58419;3,35907;9,12939
0,9088;-0,58419;3,35428;9,127
0,9106;-0,58419;3,34231;9,127
0,9139;-0,57461;3,31836;9,10784
0,9139;-0,58179;3,30639;9,07911
0,9165;-0,58897;3,31118;9,05996
0,9185;-0,58658;3,3016;9,03123
0,92;-0,56743;3,29921;9,00729
0,9259;-0,55067;3,27766;8,91152
0,9268;-0,55067;3,28484;8,91152
0,9268;-0,54588;3,28484;8,88997
0,9281;-0,55545;3,30879;8,86842
0,9301;-0,54827;3,32555;8,8373
0,9325;-0,54827;3,33273;8,82533
0,9344;-0,55785;3,35667;8,79899
0,9372;-0,56024;3,36146;8,77505
0,9434;-0,56264;3,35428;8,77265
0,9434;-0,56024;3,36146;8,76308
0,9457;-0,55545;3,34709;8,77026
0,9457;-0,55545;3,34709;8,77026
0,9472;-0,54827;3,33752;8,76547
0,9479;-0,54588;3,32794;8,76068
0,9501;-0,55067;3,3447;8,76308
0,9542;-0,53391;3,33991;8,77744
0,9542;-0,52194;3,32794;8,78463
0,9577;-0,50039;3,31836;8,7942
0,9584;-0,48123;3,304;8,81814
0,9606;-0,47405;3,32076;8,82293
0,9671;-0,47884;3,33752;8,88518
0,9671;-0,47884;3,34231;8,88518
0,9671;-0,47884;3,34231;8,88518
0,9684;-0,47166;3,35428;8,93546
0,9707;-0,47645;3,35428;8,95701
0,9719;-0,50518;3,3447;9,01926
0,9738;-0,53391;3,32794;9,0863
0,976;-0,54109;3,31118;9,11981
0,9783;-0,56503;3,28245;9,19164
0,9798;-0,577;3,22738;9,25868
0,9874;-0,61292;3,16274;9,36642
0,9874;-0,61292;3,16274;9,36642
0,9874;-0,61292;3,16274;9,36642
0,988;-0,62968;3,12922;9,39993
0,9905;-0,6201;3,10528;9,41191
0,993;-0,62249;3,08613;9,41191
0,9947;-0,63207;3,06218;9,40951
0,9966;-0,6201;3,03585;9,39754
0,998;-0,62728;3,02388;9,38318
1,0008;-0,6201;2,99993;9,34247
1,0081;-0,60334;3,04303;9,22516
1,0081;-0,60334;3,04303;9,22516
1,0081;-0,58419;3,06218;9,18446
1,0088;-0,57221;3,07416;9,14376
1,0117;-0,56264;3,08852;9,05038
1,0117;-0,52672;3,12683;8,96419
1,0139;-0,50996;3,1388;8,92828
1,0173;-0,48123;3,17471;8,86363
1,018;-0,43814;3,20105;8,80378
1,0204;-0,42138;3,22978;8,78223
1,0266;-0,29928;3,25851;8,69365
1,0266;-0,29928;3,25851;8,69365
1,0266;-0,27294;3,27766;8,67449
1,0288;-0,22266;3,31118;8,64097
1,0306;-0,17478;3,33512;8,629
1,0325;-0,10295;3,36864;8,61703
1,0346;-0,05507;3,39977;8,63618
1,0369;-0,0407;3,42371;8,65055
1,0391;-0,02394;3,47159;8,7128
1,0405;-0,03112;3,48596;8,75829
1,0454;-0,00718;3,52905;8,96658
1,0455;-0,00718;3,52905;8,96658
1,0462;0,00479;3,52905;9,01447
1,0487;0,00239;3,54102;9,09827
1,0505;-0,02155;3,553;9,16291
1,0538;-0,03352;3,54821;9,18206
1,0546;-0,01915;3,51708;9,2084
1,0574;-0,00718;3,50272;9,22037
1,0593;0;3,48596;9,2084
1,0634;0,00479;3,4668;9,17249
1,0659;0,01676;3,43089;9,07432
1,0659;0,00958;3,43089;9,03602
1,067;-0,00958;3,43089;9,0001
1,0694;-0,01915;3,43329;8,95461
1,0702;-0,00239;3,43329;8,85166
1,0776;0,00718;3,47399;8,77026
1,0776;0,00958;3,48596;8,73435
1,0777;0,00718;3,54102;8,66013
1,0786;0,01437;3,56736;8,63618
1,0823;0,00479;3,62003;8,5883
1,086;-0,02394;3,69665;8,5476
1,086;-0,02394;3,69665;8,5476
1,0861;-0,01676;3,71341;8,54999
1,0893;-0,03591;3,74453;8,54999
1,0917;-0,0407;3,7589;8,55718
1,0946;-0,05507;3,77326;8,59309
1,0946;-0,05986;3,77566;8,61943
1,0979;-0,07901;3,78523;8,66013
1,0984;-0,11013;3,7565;8,69843
1,0999;-0,12929;3,75171;8,7128
1,1051;-0,17478;3,69186;8,84927
1,1051;-0,17478;3,69186;8,84927
1,1072;-0,17957;3,67271;8,88279
1,109;-0,19872;3,6344;8,96898
1,1117;-0,21308;3,61524;9,05756
1,1138;-0,22505;3,58891;9,10066
1,1144;-0,2466;3,55778;9,17488
1,1172;-0,26336;3,53384;9,21079
1,1203;-0,32082;3,5099;9,27544
1,1211;-0,35674;3,49075;9,34008
1,1255;-0,41899;3,45962;9,41191
1,1255;-0,41899;3,45962;9,41191
1,1267;-0,42377;3,45723;9,46458
1,1287;-0,43335;3,45483;9,48852
1,1304;-0,43574;3,45723;9,53401
1,1328;-0,44293;3,46202;9,55077
1,1344;-0,46687;3,46441;9,58429
1,1364;-0,47405;3,45004;9,60105
1,14;-0,46926;3,45962;9,60105
1,1417;-0,47884;3,4692;9,59387
1,1459;-0,44532;3,4285;9,49331
1,1459;-0,44532;3,4285;9,49331
1,1485;-0,43335;3,4261;9,46458
1,1485;-0,4118;3,43089;9,43106
1,1505;-0,39265;3,45483;9,35205
1,1528;-0,3735;3,47159;9,27783
1,1542;-0,36392;3,47399;9,24431
1,158;-0,35674;3,49314;9,17967
1,1613;-0,36152;3,51469;9,12221
1,1613;-0,35913;3,53145;9,10784
1,1656;-0,35195;3,57215;9,08869
1,1656;-0,35195;3,57215;9,08869
1,1676;-0,35913;3,57933;9,07911
1,1684;-0,37589;3,61285;9,0839
1,1705;-0,37589;3,61524;9,09108
1,1731;-0,3735;3,632;9,11024
1,1752;-0,36631;3,6344;9,12221
1,1766;-0,36871;3,632;9,12221
1,1785;-0,36152;3,63919;9,14615
1,1832;-0,35434;3,64398;9,16051
1,1862;-0,33998;3,62961;9,19882
1,1862;-0,33998;3,62961;9,19882
1,1862;-0,33758;3,62482;9,22516
1,1886;-0,34237;3,58651;9,2491
1,193;-0,33998;3,56736;9,27065
1,193;-0,33519;3,56257;9,29459
1,1941;-0,33998;3,54581;9,34966
1,196;-0,35195;3,54581;9,3736
1,1981;-0,35674;3,52905;9,38078
1,2007;-0,3735;3,52187;9,40233
1,2072;-0,38547;3,53624;9,42388
1,2072;-0,38786;3,52426;9,42867
1,2087;-0,39744;3,51948;9,42627
1,2087;-0,40941;3,51708;9,43106
1,2116;-0,44293;3,50272;9,43345
1,2139;-0,48842;3,4692;9,4143
1,2145;-0,49799;3,46202;9,40472
1,2163;-0,51475;3,45244;9,37599
1,2184;-0,52433;3,40695;9,34966
1,2219;-0,5363;3,40216;9,33529
1,2258;-0,54588;3,34709;9,36163
1,2258;-0,54588;3,34709;9,36163
1,2272;-0,55067;3,33512;9,3712
1,2282;-0,54348;3,31118;9,39515
1,2304;-0,56743;3,304;9,39754
1,2333;-0,60334;3,30879;9,42148
1,2363;-0,61052;3,30639;9,41669
1,2363;-0,60334;3,29921;9,40951
1,2384;-0,60334;3,27527;9,40233
1,2435;-0,61052;3,27766;9,38796
1,2481;-0,60813;3,25372;9,28022
1,2481;-0,60813;3,25372;9,28022
1,2481;-0,59855;3,24893;9,23713
1,2481;-0,56503;3,26569;9,17009
1,2504;-0,52912;3,29442;9,0863
1,2524;-0,50996;3,3016;9,0432
1,2546;-0,47166;3,30879;8,97137
1,2566;-0,43814;3,31597;8,90673
1,2595;-0,4118;3,31597;8,88279
1,2608;-0,39265;3,32076;8,80378
1,2666;-0,36392;3,32076;8,71041
1,2666;-0,35913;3,32794;8,68407
1,269;-0,35434;3,33033;8,65294
1,2697;-0,34716;3,32315;8,62182
1,2703;-0,32561;3,30879;8,57633
1,274;-0,32561;3,32076;8,53563
1,2743;-0,32322;3,32315;8,53084
1,2773;-0,31125;3,33033;8,50211
1,2793;-0,31125;3,33033;8,49971
1,2812;-0,30167;3,33752;8,49253
1,2849;-0,34477;3,29682;8,5045
1,2849;-0,34477;3,29682;8,5045
1,286;-0,35913;3,28724;8,53563
1,2889;-0,40462;3,27766;8,65773
1,291;-0,42617;3,26809;8,74632
1,2927;-0,43335;3,2633;8,94504
1,2948;-0,4118;3,23217;9,14376
1,2977;-0,4118;3,20823;9,23713
1,2982;-0,40223;3,18908;9,41909
1,3003;-0,39504;3,18908;9,50767
1,3052;-0,36392;3,20823;9,85483
1,3052;-0,36392;3,20823;9,85483
1,3089;-0,36631;3,2202;9,92187
1,31;-0,34477;3,27287;10,05116
1,3108;-0,2897;3,30639;10,13256
1,3138;-0,25379;3,32555;10,14453
1,3153;-0,18435;3,37104;10,02961
1,3178;-0,16999;3,40216;9,88835
1,318;-0,18675;3,48356;9,455
1,3211;-0,26336;3,53145;9,04559
1,3293;-0,65601;3,58651;8,41831
1,3294;-0,65601;3,5937;8,41831
1,3294;-0,73981;3,58651;8,4231
1,3294;-0,81882;3,553;8,4662
1,3312;-0,92177;3,4692;8,52605
1,3332;-0,96247;3,42371;8,51887
1,3343;-0,95289;3,31597;8,4231
1,3362;-0,78051;3,23696;8,26508
1,3382;-0,4549;3,22978;8,13819
1,3413;-0,09577;3,22499;7,93468
1,3453;0,20111;3,46202;7,93468
